,mean_nni,sdnn,sdsd,nni_50,nni_20,rmssd,median_nni,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,encode
412,822.5,40.95073695481994,34.721621799797354,2,4,34.721977395962256,816.7,100.09999999999991,0.0422151700862763,0.04978813003625524,73.10397288512783,76.85410529012424,68.11989100817439,3.3437830706042515,1
413,823.175,40.22205329702312,26.97268459545163,1,3,27.891498960896907,816.7,100.09999999999991,0.033882830456339066,0.0488620928684947,73.03816555495168,76.85410529012424,68.11989100817439,3.2759516377407536,1
414,816.5250000000001,41.9877788341866,18.555663638394186,1,2,22.997484334472,796.3,100.09999999999991,0.028165070676919868,0.05142252697000899,73.64650990798302,76.85410529012424,68.11989100817439,3.4184759587354674,1
415,800.7,38.90813356025774,18.236048623201107,1,3,25.885572374256213,787.4000000000001,128.5999999999999,0.03232867787467992,0.048592648382987054,75.0828973241945,79.76601967561818,68.11989100817439,3.270637895369155,1
416,781.9375,29.915688072600663,12.20841128576724,0,3,18.543115780718797,785.45,97.69999999999993,0.023714319598073755,0.03825841332919915,76.8320412341998,82.11304228821677,72.4287783679382,2.7847805985382568,1
417,771.6125,25.52015659938518,15.05569252977158,0,2,17.26838564710501,782.2,74.29999999999995,0.022379608478485004,0.03307379882957467,77.8347593042574,82.11304228821677,74.53416149068323,2.441852819419528,1
418,767.9375,21.883061779768003,19.464577979457133,0,3,19.539922503136278,778.1500000000001,56.89999999999998,0.02544467811916501,0.028495889027125257,78.18792207305351,82.11304228821677,76.18080243778567,2.1223610097023444,1
419,772.6875,29.543983554790216,26.287010837588788,0,4,27.058270454705713,778.1500000000001,94.89999999999998,0.035018387711339596,0.038235358479061995,77.7496240939117,82.11304228821677,72.67441860465117,2.7583663725493106,1
420,776.1125000000001,32.084550688098204,27.585318484990662,0,4,27.74642834157733,779.6500000000001,94.89999999999998,0.035750523721209654,0.04134007722862111,77.42389050819376,82.11304228821677,72.67441860465117,2.9890973101146487,1
421,779.0875000000001,34.28729200238979,27.46098531163284,0,4,27.736541137743085,779.6500000000001,94.89999999999998,0.03560131710204962,0.04400955220355838,77.14429365396381,82.11304228821677,72.67441860465117,3.186754510607447,1
422,785.2875,39.35103692589124,23.75664890818861,0,4,26.431177477689918,791.85,102.59999999999991,0.03365796281959144,0.05011035694047243,76.5746651523506,82.11304228821677,72.00288011520462,3.618356812524223,1
423,798.0124999999999,43.376670408346065,19.583697926842017,0,4,26.33978522528773,809.55,123.29999999999995,0.033006732632994765,0.054355878395822205,75.38611409805057,82.11304228821677,70.2576112412178,3.9236342486188667,1
424,814.0625,38.379009795162034,20.073609439220633,0,4,25.786181238352132,818.3,113.30000000000007,0.03167592321025982,0.047145040823231676,73.85205016052771,80.45052292839904,69.84053078803399,3.3510140217719213,1
425,824.6125000000001,26.781840196030483,24.424168358410892,0,4,25.639422770413532,827.9000000000001,83.5,0.03109269234993834,0.032478091462390495,72.82970251309985,77.35946364105209,69.84053078803399,2.2480639977146755,1
426,826.4,23.293285359887367,22.499777776680386,0,4,23.07054399011867,827.9000000000001,69.20000000000005,0.027916921575651826,0.02818645372687242,72.65464232667324,75.9589821496392,69.84053078803399,1.9189456909637275,1
427,822.5125,25.89569393327228,22.085021242129397,0,4,22.170314773201977,820.6,69.20000000000005,0.026954380356775096,0.031483647887749155,73.01023930883257,75.9589821496392,69.84053078803399,2.1404583225208014,1
428,823.0124999999999,25.61475230632313,23.12029764655522,0,4,23.120831670657044,821.1500000000001,69.20000000000005,0.028092928929581318,0.03112316314311524,72.96452558108697,75.9589821496392,69.84053078803399,2.1173103462039826,1
429,825.9000000000001,25.367977564525834,23.079454596887615,0,4,23.07973755730959,831.75,69.20000000000005,0.027944954058977584,0.03071555583548351,72.70841102152494,75.9589821496392,69.84053078803399,2.102524209665324,1
430,826.1375,25.45589673477305,21.55043443853967,0,3,21.717142669197678,832.1500000000001,69.20000000000005,0.026287564320948604,0.03081314761135168,72.68793606459562,75.9589821496392,69.84053078803399,2.1100791570687605,1
431,822.9875,22.95152889398502,21.331513527824413,0,3,21.766258291217646,829.5,69.20000000000005,0.026447860133012528,0.02788806499975397,72.95496245867119,75.9589821496392,69.84053078803399,1.9114481334813056,1
432,819.1,18.077294361396337,18.826761239669217,0,2,18.829384331032053,828.4,45.30000000000007,0.022987894434174157,0.02206970377413788,73.2828671246597,75.9589821496392,71.83908045977012,1.5374689926693705,1
433,812.9875000000001,21.693477459497245,20.79853801769418,0,2,20.8347923298643,820.05,53.90000000000009,0.025627444862146465,0.02668365437291132,73.84828504535676,76.79508511455268,71.83908045977012,1.8596440691087794,1
434,809.6375,27.150897775211785,21.407103532067424,0,2,21.872030410680093,820.05,72.10000000000002,0.02701459654558996,0.033534634667010586,74.18174408113359,78.62665443585375,71.83908045977012,2.375774106682239,1
435,808.425,28.122677681899365,22.049813734231083,0,3,22.39205854123925,820.05,72.10000000000002,0.027698374668323287,0.03478699654500957,74.29841969694027,78.62665443585375,71.83908045977012,2.4600184338391635,1
436,805.5500000000001,28.859313921158982,19.838758190234902,0,2,20.8543246628333,808.55,72.10000000000002,0.02588830570769449,0.03582560228559243,74.5676026452351,78.62665443585375,71.83908045977012,2.5169434539902134,1
437,800.25,26.67802734193709,19.92682532032985,0,2,20.873325424706877,790.4000000000001,72.10000000000002,0.026083505685356924,0.033337116328568686,75.04916036999114,78.62665443585375,71.83908045977012,2.3284444039654573,1
438,794.225,22.821277665497036,19.933440265451583,0,2,20.808652046684813,788.05,65.69999999999993,0.026199945917951224,0.028734020794481455,75.59913554123652,78.62665443585375,72.3938223938224,2.0020074097246554,1
439,794.5375,23.372813113896722,26.702847054505746,0,3,26.707008176025358,788.05,68.19999999999993,0.03361327586932694,0.02941687851598788,75.57192145546958,78.62665443585375,72.17610970768676,2.046381501003343,1
440,798.3000000000001,30.77851755457275,19.594439027854957,0,3,22.456942928953733,788.05,95.0,0.02813095694469965,0.038555076480737506,75.25419050623728,78.62665443585375,69.92192052208367,2.620965654525887,1
441,810.25,40.31617895726584,15.59458304694816,0,3,22.527443580790823,790.4000000000001,113.79999999999995,0.027803077544943936,0.04975770312528953,74.20766152104066,78.62665443585375,68.42285323297982,3.3631591753484265,1
442,818.6,35.82293758393994,26.725956197933822,0,3,27.491583127516368,810.8,92.10000000000002,0.033583658841334435,0.043761223532787615,73.4165631181736,76.45259938837921,68.42285323297982,2.9495728411895574,1
443,823.6,33.120947191424676,27.034263973177232,0,3,27.51111463702313,827.3499999999999,89.89999999999998,0.03340349033149967,0.04021484603135585,72.95310167668245,76.23888182973316,68.42285323297982,2.718342143165316,1
444,826.7625,30.456898702452094,27.583165525518698,0,3,27.773137072666866,827.3499999999999,89.89999999999998,0.033592642473100634,0.03683875200248208,72.65783667233416,76.23888182973316,68.42285323297982,2.4857827098735794,1
445,826.5625,30.724115121513258,29.195051299974836,0,4,29.198409937137715,827.3499999999999,89.89999999999998,0.035325108430563586,0.037170952131887494,72.67702064466243,76.23888182973316,68.42285323297982,2.5103234647467914,1
446,822.0625,38.89601292457327,25.670979406198544,0,4,28.117483122478394,827.3499999999999,125.89999999999998,0.034203583209887804,0.04731515295317968,73.13384483671808,79.89347536617844,68.42285323297982,3.31916119086708,1
447,814.625,42.40747070303264,24.44993218136747,0,4,27.38234572024202,819.5999999999999,125.89999999999998,0.033613436514030405,0.052057659294807594,73.82937452828446,79.89347536617844,68.42285323297982,3.615369336059058,1
448,803.525,41.00061846223437,21.538650593473925,0,4,26.461184510794023,802.25,125.89999999999998,0.032931376759645345,0.051025940029537815,74.83825704199188,79.89347536617844,68.42285323297982,3.50877170551526,1
449,789.4375,30.10044790839023,17.327635117796945,0,3,19.70630790961541,780.95,78.89999999999998,0.02496246746527168,0.03812898159561742,76.09958515625465,79.89347536617844,72.29786721291723,2.6952292642596043,1
450,780.7,26.62131262192541,17.362262619408384,0,3,19.67594615622986,770.55,73.79999999999995,0.02520295395956175,0.03409928605344615,76.93077280727158,79.89347536617844,72.74490785645006,2.40426478388707,1
451,775.95,20.25819058342293,21.418473811365796,0,4,21.778364099655004,770.55,63.39999999999998,0.028066710612352604,0.02610759789087303,77.36994198917058,79.89347536617844,73.67387033398822,1.8584860428220629,1
452,777.2624999999999,23.22768898780689,23.929044771437685,0,4,24.440014028520636,770.55,73.89999999999998,0.03144370663517234,0.029883969685668473,77.25271935028907,79.89347536617844,72.73608922293612,2.1015910512419174,1
453,781.425,28.289157438344255,16.500290659159138,0,3,19.47393862869772,770.55,73.89999999999998,0.024921059127488526,0.036202012270332096,76.86882424712435,79.89347536617844,72.73608922293612,2.540943659586729,1
454,789.675,27.767748506907378,16.780503750556736,0,2,17.97998887652603,779.3,64.89999999999998,0.0227688465210701,0.035163514745822494,76.06206638693956,78.94736842105263,72.73608922293612,2.4763037509070607,1
455,797.7,30.95762080190087,16.82750421064227,0,2,19.338008465934934,801.9,76.0,0.024242206927334753,0.03880860072947332,75.31581484794106,78.94736842105263,71.77033492822966,2.7432609142585753,1
456,805.275,30.425212758969668,16.954850007461296,0,2,19.379333616731287,820.2,76.0,0.024065485227694004,0.03778238832568957,74.60392567058783,78.94736842105263,71.77033492822966,2.694678673717757,1
457,802.7125,34.91141595933504,37.80354156824515,1,3,37.87518976850147,820.2,92.29999999999995,0.04718400394724322,0.04349180554598943,74.87445247945148,80.67769261799113,71.77033492822966,3.14465641142062,1
458,799.925,39.40948943012146,35.8868630389382,1,2,36.56592871591178,820.2,98.29999999999995,0.04571169636642408,0.0492664805202006,75.1727658717162,81.3338755591704,71.77033492822966,3.5974728418455646,1
459,767.0,105.89288388339821,76.3884006580976,2,2,87.69455920572106,820.2,312.6,0.11433449700876279,0.1380611263147304,79.96986799950722,114.6350783339702,71.77033492822966,13.580927714562351,1
460,767.55,106.24740669104082,145.1107641684483,3,3,145.11321196126246,820.2,312.6,0.18906027224449543,0.13842408532478773,79.92162870242218,114.6350783339702,71.77033492822966,13.607196316785886,1
461,760.075,103.83293930980807,147.00489510105936,4,4,147.20269795664169,790.3,312.6,0.1936686484315912,0.13660880743322443,80.63495077867961,114.6350783339702,71.77033492822966,13.366204362499296,1
462,754.5375,101.51887843436525,146.78937152204423,4,4,147.0676472142764,768.1500000000001,312.6,0.19491098482749553,0.13454451029188774,81.1612491436777,114.6350783339702,71.77033492822966,13.15371995917078,1
463,748.7375,97.44353584805627,147.07560599076592,4,4,147.18824196051995,768.1500000000001,306.5,0.1965819021493113,0.13014378984364516,81.68843752081008,114.6350783339702,72.29786721291723,12.847734438768146,1
464,738.1625,91.80454295481711,144.5101747706538,3,4,144.510355536006,754.45,305.9,0.19577038326385585,0.12436901489145968,82.7142659734823,114.6350783339702,72.35017484625588,12.375957332343281,1
465,735.8125,91.88313132141596,144.6865845719707,3,5,144.6981389948448,754.45,305.9,0.19665083019769958,0.12487302311582904,82.97580905204799,114.6350783339702,72.35017484625588,12.352240688853207,1
466,742.2625,93.82514036379438,116.30337703697207,3,5,122.3494585194393,768.1500000000001,305.9,0.16483313991942108,0.1264042577441193,82.31116506705287,114.6350783339702,72.35017484625588,12.563944995999398,1
467,775.7125000000001,31.9495780209111,39.648913308319194,2,4,40.024653117083425,781.0,104.39999999999998,0.05159727749273529,0.04118739613053947,77.46344904901078,82.77003724651676,72.35017484625588,2.9934701909146706,1
468,764.6625,25.379684648496788,36.515587949056865,2,4,36.659300125811,768.1500000000001,66.10000000000002,0.04794180455535743,0.03319070132051302,78.5425007861563,82.77003724651676,75.85335018963337,2.4650268805804254,1
469,761.55,27.00349183769706,36.18250789471372,2,4,36.50706389571359,759.0,66.10000000000002,0.047937842421001374,0.03545859344455001,78.87357594168806,82.77003724651676,75.85335018963337,2.6201650568978154,1
470,762.6,27.654449396590266,39.33589522384389,2,5,39.35463305453557,763.2,66.10000000000002,0.05160586553178018,0.03626337450379002,78.76919457006481,82.77003724651676,75.85335018963337,2.682724765526175,1
471,757.4875,25.658439853472885,37.65848144163271,2,5,37.66161365179594,747.0,66.10000000000002,0.049719122298118375,0.033873086821198876,79.28807775684896,82.77003724651676,75.85335018963337,2.489035208917274,1
472,753.3375000000001,30.195077058544296,39.33151096896788,2,5,39.373994318222636,744.8,78.89999999999998,0.052266075056960036,0.040081739006148365,79.757244522138,84.25782895660721,75.85335018963337,2.9795173061634728,1
473,758.0625,27.986115817873472,36.18227664005049,2,5,36.381274618368494,755.7,78.89999999999998,0.04799244734882479,0.036917953094729616,79.24447616499916,84.25782895660721,75.85335018963337,2.761940177293597,1
474,757.625,27.450253706868136,37.4013696136865,2,6,37.408746112564174,755.7,78.89999999999998,0.04937633540678327,0.03623197981437801,79.28679904182488,84.25782895660721,75.85335018963337,2.7143390691857605,1
475,751.1625,24.385062025756664,36.73801901050635,1,6,36.73873005037443,744.8,73.69999999999993,0.04890916419599545,0.03246309823208249,79.9498617708936,84.25782895660721,76.35530669381522,2.427347920913834,1
476,758.1625,28.67806217302695,41.8793651395266,2,7,42.69670445629933,755.7,84.79999999999995,0.056316033114667804,0.03782574602809682,79.23850762206195,84.25782895660721,75.29175555276697,2.822219298982712,1
477,769.6375,36.9508143154035,40.959277935280944,2,7,41.56279242646859,771.9000000000001,118.39999999999998,0.05400307602795938,0.0480106729666934,78.11624058069773,84.25782895660721,72.24563515954245,3.510742448636337,1
478,765.3125,37.439186403705776,50.846840850634926,3,7,50.847812145656775,755.7,118.39999999999998,0.06644058753209542,0.0489201292330986,78.56128249224105,84.25782895660721,72.24563515954245,3.5430652765888886,1
479,769.6875,37.2651670943715,49.871856199828045,3,7,50.90997656929057,773.2,118.39999999999998,0.06614369672015015,0.04841597024035274,78.11390757830961,84.25782895660721,72.24563515954245,3.5415733932009075,1
480,779.55,29.472990056272593,47.08851413312281,2,6,47.261748350466874,784.75,91.20000000000005,0.060626962158253965,0.03780769682030992,77.06334773243788,81.15785202218315,72.24563515954245,2.71281400675942,1
481,779.75,29.347474946139513,47.432590191185,2,6,47.53192911837565,784.75,91.20000000000005,0.06095790845575588,0.037637031030637404,77.04276212720711,81.15785202218315,72.24563515954245,2.701159980794279,1
482,773.9125,32.4524459786932,45.178652173840895,2,6,45.17866120826767,774.0,91.39999999999998,0.058376962781021974,0.041932965262472435,77.64582545128388,81.17981328642944,72.24563515954245,3.002149985283609,1
483,782.5,31.043978021970236,47.35825251878128,2,6,47.38479261776474,787.35,91.39999999999998,0.060555645517910206,0.03967281536354024,76.78327216633276,81.17981328642944,72.24563515954245,2.8569689547960686,1
484,784.975,33.07864006532658,45.72706964106911,2,5,45.76954695615228,787.35,91.39999999999998,0.05830701226937454,0.0421397370175185,76.55510136310869,81.17981328642944,72.24563515954245,3.0343609054057286,1
485,777.6375,27.593267165327546,36.90243617863688,1,5,37.079008308514105,777.75,77.60000000000002,0.0476816104013941,0.03548345747900216,77.2419403731931,81.17981328642944,73.4663891269744,2.567053151411451,1
486,780.4125,25.009851630336176,34.26284356237223,1,4,34.329787149271496,777.75,77.60000000000002,0.04398928406358368,0.03204696443270216,76.95178705286759,81.17981328642944,73.4663891269744,2.3153618798433206,1
487,784.0625,27.559024319241992,37.95029509712913,1,5,38.07903435150184,781.4,77.60000000000002,0.048566325199205215,0.03514901467579688,76.60802562505654,81.17981328642944,73.4663891269744,2.5411670127706505,1
488,786.7,29.274123141680708,36.07815778816533,1,4,36.71869901212265,789.9,77.60000000000002,0.04667433457750432,0.037211291650795356,76.36167269915435,81.17981328642944,73.4663891269744,2.693360566048231,1
489,786.525,29.43092396976836,39.89722510938037,1,4,40.04183526548917,789.9,77.60000000000002,0.05090980612884418,0.03741893006550124,76.37968038164331,81.17981328642944,73.4663891269744,2.708060036685213,1
490,793.0999999999999,22.344893951735063,32.22180780091622,0,4,32.30583759720748,799.85,53.80000000000007,0.0407336245078899,0.028174119217923423,75.70548905619393,78.6472670074715,73.4663891269744,2.0106990910248044,1
491,795.8,25.486635153126276,35.13772320223289,0,5,35.186015891057,801.9000000000001,66.70000000000005,0.04421464675930761,0.03202643271315189,75.46381228485238,78.6472670074715,72.32401157184185,2.269733684809301,1
492,783.3125,36.06278008061579,52.0193331407484,1,5,52.60936907325269,781.75,112.80000000000007,0.06716268293082606,0.046038816028871984,76.74368328683772,83.70535714285715,72.32401157184185,3.39194509317217,1
493,755.1125,91.6760981078804,76.90128047552595,2,6,83.21140890183611,780.2,283.4,0.11019736648755797,0.12140720502955575,80.75737386203753,109.84987184181618,72.32401157184185,11.501038091488718,1
494,753.2875,91.51214497852963,112.91198848154761,3,6,113.22401310171416,777.3,283.4,0.15030650727871386,0.12148368979775932,80.94627226983442,109.84987184181618,72.32401157184185,11.467444154682507,1
495,746.8875,88.48789162527105,113.0309565687964,3,6,113.26004212809184,762.3,283.4,0.15164270673708133,0.11847552894548515,81.56644140061553,109.84987184181618,72.32401157184185,11.195665447303572,1
496,742.475,85.60463522163137,111.85106715847549,3,5,111.86869216056063,762.3,283.4,0.15066997832999174,0.1152963200399089,81.98612040348296,109.84987184181618,72.32401157184185,10.960213630030797,1
497,747.6,88.19037848395287,111.79441408410422,3,5,111.80799869163461,769.25,283.4,0.14955591050245398,0.11796465821823551,81.48473062438943,109.84987184181618,72.32401157184185,11.190806884370442,1
498,744.9875,86.9988741716975,111.27345980575447,3,5,111.59006612213675,766.25,283.4,0.14978783687261432,0.11677897168972298,81.74159578202942,109.84987184181618,72.32401157184185,11.080097076746085,1
499,736.575,80.67210085985647,102.96952392403712,2,4,103.17447774107147,762.0,257.69999999999993,0.14007328207049038,0.10952326763718083,82.53974053783176,109.84987184181618,74.63614877472322,10.592195508450756,1
500,745.8,82.29108613417893,73.36629098612812,1,4,81.25035384538334,766.55,257.69999999999993,0.10894389091630913,0.11033934853067703,81.56303687018331,109.84987184181618,74.63614877472322,10.79793184103462,1
501,777.1375,18.195363420388166,19.881536917554495,0,3,20.800480763674685,773.8,49.799999999999955,0.02676550901696892,0.02341331285697597,77.24327233405216,79.56504442381647,74.63614877472322,1.6831394705239968,1
502,773.5125,25.041533356748392,33.66798879332941,1,4,34.07156334205151,773.8,78.79999999999995,0.044047850994071214,0.03237379273993425,77.64104269129439,82.74720728175424,74.63614877472322,2.405737205951882,1
503,774.0625,24.792103437529104,36.96085629364103,1,5,36.992450967345064,773.8,78.79999999999995,0.04779000528684062,0.03202855510702186,77.58449114010847,82.74720728175424,74.63614877472322,2.383723384343567,1
504,772.675,24.927251295376642,35.125036131871894,1,4,35.546428392013894,768.45,78.79999999999995,0.0460043723324993,0.03226097815430374,77.72445515061183,82.74720728175424,74.63614877472322,2.3922421257220967,1
505,758.7625,34.305598772545224,41.780436785165186,2,4,43.24818741040732,765.9000000000001,104.29999999999995,0.05699831951421863,0.04521256489684878,79.22369774349133,86.63008951775916,75.29175555276697,3.4923745413429694,1
506,748.35,41.92544403036009,41.82840554221595,2,4,43.17175002243944,764.0,109.39999999999998,0.05768924971262035,0.056023844498376545,80.40263815958795,87.27272727272727,75.29175555276697,4.320443014253132,1
507,744.575,41.84948369710534,44.31377912577716,2,4,45.09493161257545,748.9000000000001,109.39999999999998,0.06056465985639519,0.05620586737011764,80.80849407450248,87.27272727272727,75.29175555276697,4.294723804468416,1
508,744.0875000000001,41.255248583838224,49.51403429167063,3,5,49.53547069669226,748.9000000000001,109.39999999999998,0.06657210435156115,0.055444082293867616,80.8555224427538,87.27272727272727,75.29175555276697,4.242367173977451,1
509,737.725,35.46550638094913,44.10245955471772,2,5,44.203409693952686,739.05,99.20000000000005,0.05991854646914865,0.04807415551994189,81.497672301607,87.27272727272727,76.26795474768018,3.7065658069462954,1
510,742.5125,36.097227337131756,41.915405574678594,2,4,41.9171802486761,754.7,99.20000000000005,0.056453164423058325,0.04861497595950472,80.97874087003586,87.27272727272727,76.26795474768018,3.785077666817239,1
511,749.5250000000001,45.546514685538796,46.75253130765726,3,5,47.44414761440177,754.7,134.70000000000005,0.0632989528226567,0.06076717212306299,80.31076436083681,87.27272727272727,72.97494526879105,4.582987484642236,1
512,757.55,53.7250938974118,33.336527738093174,2,4,38.6787316973332,754.7,142.39999999999998,0.051057661800981056,0.07091953520878068,79.55303890127868,87.27272727272727,72.29786721291723,5.2895742535125585,1
513,763.575,47.773804836661576,50.68004477874416,3,5,51.24884667691838,754.7,142.39999999999998,0.06711697826267017,0.06256596252714085,78.8484677763536,87.27272727272727,72.29786721291723,4.634864404268967,1
514,771.2375,37.6782217316203,48.43273475572456,3,4,48.491457274157376,756.0999999999999,97.79999999999995,0.06287486964023065,0.048854239753150355,77.95540250828833,81.95601693757683,72.29786721291723,3.4667131300946004,1
515,774.6375,34.755921900344674,43.88587239554854,2,3,44.06008883980411,761.3499999999999,89.10000000000002,0.05687833191628872,0.04486733717428432,77.5884191583769,80.99352051835854,72.29786721291723,3.1661521773640584,1
516,765.325,40.558555553316104,44.70179652144753,2,3,44.961825077344386,754.05,117.69999999999993,0.0587486689672288,0.052995205374600465,78.58567460430187,84.24599831508003,72.29786721291723,3.7884651155555824,1
517,757.4625,49.868281860460016,44.35869102428244,2,4,45.8179783802946,754.05,146.79999999999995,0.060488774533781674,0.06583597453400006,79.51141410679857,87.83487044356609,72.29786721291723,4.874855608416114,1
518,756.125,49.82976018405065,46.89150743351887,2,4,47.93109637802999,750.75,146.79999999999995,0.06339043991142998,0.06590148478631265,79.65107376326401,87.83487044356609,72.29786721291723,4.862611427970769,1
519,750.1125,43.17576825356687,47.86229396585029,2,5,48.521571049821304,750.75,146.79999999999995,0.06468572520764726,0.0575590571461839,80.21787631904311,87.83487044356609,72.29786721291723,4.280858847631166,1
520,738.2875,28.744561597432142,37.87707292097985,1,5,37.885221393044546,744.8,91.0,0.05131499773874614,0.0389341030390358,81.38056131808125,87.83487044356609,77.50936571502389,3.0613160180523984,1
521,734.2875,30.51685424248611,38.6499095756262,1,6,39.070046985236296,742.05,91.0,0.053208105796757124,0.04155981715947243,81.83763536163859,87.83487044356609,77.50936571502389,3.237322956508861,1
522,735.7750000000001,31.596236213466042,43.53711060692936,2,7,43.537569982717244,744.0,91.0,0.05917239642923073,0.04294279666129732,81.68094980211683,87.83487044356609,77.50936571502389,3.3448166678991087,1
523,735.6875,31.522664748671605,39.18285755953252,2,6,39.739580844723164,744.0,91.0,0.05401693089079693,0.04284790043146255,81.69006430664766,87.83487044356609,77.50936571502389,3.33764532567831,1
524,737.3875,30.422568572877434,39.6830298382427,2,6,40.149132707231175,744.0,91.0,0.05444780757367215,0.0412572339141597,81.4927397032643,87.83487044356609,77.50936571502389,3.2254825971859127,1
525,739.925,25.732788977711493,30.692151492935594,1,6,31.48983963122077,744.0,70.70000000000005,0.0425581506655685,0.034777563912168796,81.17587734365307,85.29997156667615,77.50936571502389,2.6622143502445437,1
526,746.25,34.16008531270713,48.316684911284305,2,6,48.496421075609895,746.95,99.89999999999998,0.06498682891204006,0.04577565871049532,80.54823519970094,85.29997156667615,74.69189592929168,3.4177789997856274,1
527,748.55,36.81905562535327,45.68074662530046,2,5,46.405849384995186,746.95,99.89999999999998,0.06199432153496118,0.049187169361236086,80.3232868827993,85.29997156667615,74.69189592929168,3.660956522554942,1
528,749.55,36.51516319088748,48.73085600038864,2,5,48.979456334846596,750.95,99.89999999999998,0.06534514886911694,0.04871611392287036,80.21350705338287,85.29997156667615,74.69189592929168,3.634115101042224,1
529,760.8875,36.13393488121658,49.34235668536017,2,5,49.65270816955939,759.6500000000001,99.89999999999998,0.065256306838474,0.04748919502714472,79.01310598443035,85.29997156667615,74.69189592929168,3.555575752263568,1
530,768.1624999999999,41.54453505404945,49.44007710845319,2,5,50.18492943959515,775.55,115.5,0.06533113688782667,0.05408300334115432,78.31239332996275,85.29997156667615,73.26901941629015,4.033986019585563,1
531,764.9625,43.333719549560946,58.46275283792027,3,5,58.471800285021395,767.9,115.5,0.07643747279771414,0.056648161902787326,78.65768365978334,85.29997156667615,73.26901941629015,4.200802144501901,1
532,771.9375,40.52966946747601,59.66484282546763,3,5,60.70168272555783,787.05,115.5,0.0786354889165999,0.05250382248235901,77.9199595996773,85.29997156667615,73.26901941629015,3.9421143498159146,1
533,785.3,31.26938256049015,48.74062547227489,2,5,48.750882775890034,796.0,85.89999999999998,0.06207931080592135,0.0398183911377692,76.51329432748217,81.85538881309687,73.26901941629015,2.9374823877428793,1
534,776.3,35.43287416268361,56.34819954387837,3,6,57.0224266658053,787.05,87.60000000000002,0.0734541113819468,0.04564327471684093,77.43251634767037,82.04567209079721,73.26901941629015,3.3459001187703175,1
535,768.2125,38.461425480603296,53.87576790493977,3,5,53.921252105004285,762.45,91.10000000000002,0.0701905424670964,0.05006612816193865,78.27382280427481,82.44023083264634,73.26901941629015,3.6401818192985944,1
536,772.3125,37.15232880606929,52.710445078828194,2,5,52.8163394631407,778.85,91.10000000000002,0.06838726482238822,0.04810530556746044,77.84738736407826,82.44023083264634,73.26901941629015,3.526561385350724,1
537,766.225,36.03418020237373,52.2742415203761,2,6,53.17181046918968,763.45,91.10000000000002,0.06939451266819756,0.04702819694263921,78.45586902366637,82.44023083264634,73.26901941629015,3.40885604984565,1
538,749.5125,38.996645918042,48.386589472872814,2,6,48.8660559956646,741.9,125.09999999999991,0.06519711945519868,0.05202934696625072,80.24295087859157,87.56567425569176,74.04664938911515,3.9290305199697384,1
539,744.2625,44.03848763135653,43.44832257629604,2,5,45.33513301749852,741.05,125.09999999999991,0.06091282715103679,0.05917063889603,80.86486229866213,87.56567425569176,74.04664938911515,4.48890684454474,1
540,740.275,41.548586016855005,48.52730769202775,3,5,49.29346522903127,740.5,125.09999999999991,0.06658804529266998,0.056125880269974004,81.2731627734068,87.56567425569176,74.04664938911515,4.239079554892037,1
541,733.5125,31.776560881073515,39.13638632645939,2,4,39.29770985693696,740.5,90.89999999999998,0.0535746968960133,0.043321089798842576,81.93534270793984,87.56567425569176,77.30962504831851,3.386542043614126,1
542,731.5875000000001,32.39027356211385,42.09136321316831,2,5,42.12567930779109,738.75,90.89999999999998,0.05758119064061522,0.04427395706202449,82.15595720546014,87.56567425569176,77.30962504831851,3.443550904444524,1
543,729.1,33.46887680048009,36.81742045526264,2,4,38.08471759493189,732.8,90.89999999999998,0.05223524563836495,0.04590437086885213,82.44564511928442,87.56567425569176,77.30962504831851,3.5510812031607215,1
544,729.8249999999999,34.673569596616794,46.06029765870129,3,4,46.274074815170536,732.8,96.69999999999993,0.06340434325375335,0.04750942979017819,82.37396142807067,87.56567425569176,76.73615551860853,3.658207939170907,1
545,737.4125,45.01759774957852,36.4162780377464,2,4,40.640989161190475,732.8,126.29999999999995,0.05511296480760833,0.06104805349730106,81.6267609065321,87.56567425569176,73.93715341959334,4.578829811189271,1
546,744.7,39.771023191694304,47.44687254483394,3,5,48.0359835361546,746.6,120.5,0.06450380493642352,0.05340542928923634,80.76847596888804,86.83068017366136,73.93715341959334,3.990951507100568,1
547,756.4,35.22446390142592,45.07407961413328,2,5,45.34898014288746,752.95,103.60000000000002,0.05995370193401304,0.04656856676550228,79.4736519081796,84.75773414324057,73.93715341959334,3.459003272449737,1
548,766.5,43.613857561887045,47.316002384316604,2,6,48.49192863618794,769.05,122.60000000000002,0.06326409476345458,0.056900009865475595,78.50035470248216,84.75773414324057,72.24563515954245,4.184370154708788,1
549,767.6999999999999,43.4216206843681,51.639622502927914,3,6,52.129330926620796,773.8499999999999,122.60000000000002,0.06790325768740497,0.05656066260826899,78.37602340627106,84.75773414324057,72.24563515954245,4.172212406611047,1
550,771.475,39.40155000576936,52.28752533943875,3,6,52.5715295030087,773.8499999999999,122.60000000000002,0.06814417771542655,0.05107300950227727,77.95197171083095,84.75773414324057,72.24563515954245,3.749269599353761,1
